word;anger;anticipation;disgust;fear;joy;sadness;surprise;trust
sunshine;0.0;0.0;0.0;0.0;0.551;0.0;0.0;0.0
super;0.0;0.0;0.0;0.0;0.609;0.0;0.0;0.0
superb;0.0;0.0;0.0;0.0;0.864;0.0;0.0;0.0
superman;0.0;0.0;0.0;0.0;0.312;0.0;0.0;0.5
superstar;0.0;0.0;0.0;0.0;0.562;0.0;0.0;0.367
superstition;0.0;0.0;0.0;0.469;0.0;0.0;0.0;0.0
superstitious;0.0;0.438;0.0;0.531;0.0;0.0;0.0;0.0
supplication;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.422
supporter;0.0;0.0;0.0;0.0;0.18;0.0;0.0;0.734
supporting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.664
supports;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.656
suppress;0.453;0.0;0.0;0.5;0.0;0.297;0.0;0.0
suppression;0.5;0.0;0.477;0.5;0.0;0.0;0.0;0.0
supremacy;0.409;0.453;0.0;0.328;0.242;0.0;0.391;0.422
sur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32
surcharge;0.136;0.0;0.0;0.0;0.0;0.0;0.0;0.0
surety;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.617
surge;0.0;0.0;0.0;0.0;0.0;0.0;0.703;0.0
surgery;0.0;0.0;0.0;0.578;0.0;0.344;0.0;0.0
surly;0.412;0.0;0.383;0.0;0.0;0.0;0.0;0.0
surprise;0.0;0.0;0.0;0.172;0.562;0.0;0.93;0.0
surprised;0.0;0.0;0.0;0.0;0.0;0.0;0.867;0.0
surprises;0.0;0.0;0.0;0.0;0.606;0.0;0.0;0.0
surprising;0.0;0.0;0.0;0.0;0.0;0.0;0.867;0.0
surprisingly;0.0;0.617;0.0;0.0;0.0;0.0;0.875;0.0
surreal;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
surrender;0.0;0.0;0.0;0.5;0.0;0.453;0.0;0.281
surrendering;0.0;0.0;0.0;0.0;0.0;0.547;0.0;0.0
surrogate;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.391
surround;0.0;0.445;0.0;0.0;0.0;0.0;0.0;0.0
surveillance;0.0;0.0;0.0;0.281;0.0;0.0;0.0;0.0
suspect;0.0;0.0;0.0;0.516;0.0;0.0;0.0;0.0
suspected;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0
suspense;0.0;0.711;0.0;0.529;0.0;0.0;0.703;0.0
suspension;0.0;0.0;0.0;0.422;0.0;0.0;0.0;0.0
suspicion;0.0;0.0;0.0;0.391;0.0;0.0;0.0;0.0
suspicious;0.484;0.547;0.0;0.0;0.0;0.0;0.0;0.0
sux;0.456;0.0;0.0;0.0;0.0;0.0;0.0;0.0
swamp;0.0;0.0;0.57;0.297;0.0;0.0;0.0;0.0
swampy;0.0;0.0;0.602;0.25;0.0;0.0;0.0;0.0
swarm;0.0;0.0;0.422;0.0;0.0;0.0;0.0;0.0
swastika;0.627;0.0;0.0;0.531;0.0;0.0;0.0;0.0
swear;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.328
sweat;0.0;0.0;0.0;0.219;0.0;0.0;0.0;0.0
sweating;0.0;0.0;0.0;0.298;0.0;0.0;0.0;0.0
sweet;0.0;0.445;0.0;0.0;0.625;0.0;0.203;0.484
sweetest;0.0;0.0;0.0;0.0;0.703;0.0;0.0;0.0
sweetheart;0.0;0.57;0.0;0.0;0.758;0.0;0.0;0.589
sweetness;0.0;0.0;0.0;0.0;0.833;0.0;0.0;0.0
sweets;0.0;0.469;0.0;0.0;0.562;0.0;0.0;0.0
swell;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.367
swelling;0.0;0.0;0.0;0.281;0.0;0.0;0.0;0.0
swerve;0.0;0.0;0.0;0.344;0.0;0.0;0.508;0.0
swig;0.0;0.0;0.266;0.0;0.0;0.0;0.0;0.0
swim;0.0;0.5;0.0;0.125;0.273;0.0;0.0;0.0
swine;0.0;0.0;0.664;0.0;0.0;0.0;0.0;0.0
syllabus;0.0;0.0;0.0;0.147;0.0;0.0;0.0;0.0
symmetry;0.0;0.0;0.0;0.0;0.197;0.0;0.0;0.602
sympathetic;0.0;0.0;0.0;0.097;0.188;0.307;0.0;0.602
sympathize;0.0;0.0;0.0;0.0;0.0;0.438;0.0;0.0
sympathy;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0
symphony;0.0;0.398;0.0;0.0;0.422;0.0;0.0;0.0
symptom;0.0;0.0;0.0;0.133;0.0;0.0;0.0;0.0
synchronize;0.0;0.461;0.0;0.0;0.329;0.0;0.195;0.5
syncope;0.0;0.0;0.0;0.562;0.0;0.407;0.414;0.0
synergistic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.453
synod;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.414
synonymous;0.0;0.0;0.0;0.056;0.0;0.0;0.0;0.492
syringe;0.0;0.0;0.0;0.484;0.0;0.0;0.0;0.0
system;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.406
taboo;0.0;0.0;0.5;0.344;0.0;0.0;0.0;0.0
tabulate;0.0;0.43;0.0;0.0;0.0;0.0;0.0;0.0
tackle;0.545;0.0;0.0;0.0;0.0;0.0;0.602;0.0
tackled;0.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tactics;0.0;0.0;0.0;0.219;0.0;0.0;0.0;0.352
taint;0.0;0.0;0.0;0.0;0.0;0.281;0.0;0.0
talaga;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.297
talons;0.297;0.0;0.0;0.547;0.0;0.0;0.0;0.0
tan;0.0;0.0;0.0;0.0;0.141;0.0;0.0;0.0
tandem;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.438
tantalizing;0.0;0.703;0.0;0.0;0.572;0.0;0.547;0.0
tantamount;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.539
tantrum;0.682;0.0;0.0;0.0;0.0;0.0;0.0;0.0
taoism;0.0;0.0;0.0;0.0;0.288;0.0;0.0;0.0
tarantula;0.0;0.0;0.0;0.672;0.0;0.0;0.0;0.0
targeted;0.0;0.0;0.0;0.641;0.0;0.0;0.0;0.0
targeting;0.0;0.0;0.0;0.438;0.0;0.0;0.0;0.0
tariff;0.234;0.0;0.242;0.0;0.0;0.0;0.0;0.0
tarnish;0.0;0.0;0.422;0.0;0.0;0.531;0.0;0.0
tas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.234
tasteless;0.0;0.0;0.422;0.0;0.0;0.0;0.0;0.0
taught;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.523
taunt;0.562;0.0;0.0;0.375;0.0;0.359;0.0;0.0
tawny;0.0;0.0;0.211;0.0;0.0;0.0;0.0;0.0
tax;0.0;0.0;0.0;0.0;0.0;0.142;0.0;0.0
taxed;0.297;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tea;0.0;0.0;0.0;0.0;0.188;0.0;0.0;0.0
teach;0.0;0.0;0.0;0.0;0.212;0.0;0.125;0.617
teacher;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.641
team;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.664
teamjesus;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
tear;0.0;0.0;0.0;0.0;0.0;0.656;0.0;0.0
tearful;0.0;0.0;0.344;0.406;0.0;0.703;0.0;0.0
tearsofjoy;0.0;0.0;0.0;0.0;0.859;0.0;0.0;0.0
teary;0.0;0.0;0.0;0.0;0.0;0.688;0.0;0.0
tease;0.258;0.57;0.0;0.0;0.0;0.188;0.0;0.0
teasing;0.288;0.0;0.0;0.303;0.0;0.0;0.0;0.0
teeming;0.0;0.0;0.383;0.0;0.0;0.0;0.0;0.0
tema;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.312
temper;0.688;0.0;0.0;0.0;0.0;0.0;0.0;0.0
temperate;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.547
tempest;0.594;0.539;0.0;0.423;0.0;0.25;0.625;0.0
tender;0.0;0.0;0.0;0.0;0.441;0.0;0.0;0.516
tenderness;0.0;0.0;0.0;0.0;0.561;0.0;0.0;0.0
tension;0.603;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tentang;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.281
terbang;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.281
terminal;0.0;0.0;0.0;0.703;0.0;0.688;0.0;0.0
terminate;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0
termination;0.0;0.0;0.0;0.0;0.0;0.641;0.0;0.0
termite;0.0;0.0;0.617;0.0;0.0;0.0;0.0;0.0
terms;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.531
terrible;0.688;0.0;0.562;0.594;0.0;0.578;0.0;0.0
terribly;0.0;0.0;0.0;0.0;0.0;0.641;0.0;0.0
terrific;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0
terrified;0.0;0.0;0.0;0.906;0.0;0.0;0.0;0.0
terrifies;0.0;0.0;0.0;0.798;0.0;0.0;0.0;0.0
terrifying;0.0;0.0;0.0;0.906;0.0;0.0;0.0;0.0
terror;0.0;0.0;0.0;0.953;0.0;0.0;0.0;0.0
terrorism;0.851;0.0;0.734;0.969;0.0;0.812;0.0;0.0
terrorist;0.818;0.0;0.82;0.972;0.0;0.75;0.672;0.0
terrorists;0.0;0.0;0.0;0.969;0.0;0.0;0.0;0.0
terrorize;0.939;0.0;0.0;0.922;0.0;0.781;0.0;0.0
testament;0.0;0.461;0.0;0.0;0.0;0.0;0.0;0.617
testimony;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.586
tetanus;0.0;0.0;0.617;0.0;0.0;0.0;0.0;0.0
tgif;0.0;0.0;0.0;0.0;0.734;0.0;0.0;0.0
thang;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.156
thankful;0.0;0.0;0.0;0.0;0.727;0.0;0.0;0.0
thankgod;0.0;0.0;0.0;0.0;0.594;0.0;0.0;0.0
thanking;0.0;0.0;0.0;0.0;0.515;0.0;0.0;0.0
thanksalot;0.172;0.0;0.0;0.0;0.0;0.0;0.0;0.0
thanksgiving;0.0;0.0;0.0;0.0;0.641;0.0;0.0;0.0
thankyougod;0.0;0.0;0.0;0.0;0.824;0.0;0.0;0.0
thankyoujesus;0.0;0.0;0.0;0.0;0.688;0.0;0.0;0.0
thankyoulord;0.0;0.0;0.0;0.0;0.803;0.0;0.0;0.0
thatmoment;0.0;0.0;0.0;0.234;0.0;0.0;0.0;0.0
thaumaturgy;0.0;0.0;0.0;0.0;0.0;0.0;0.555;0.0
thebest;0.0;0.0;0.0;0.0;0.766;0.0;0.0;0.0
theft;0.621;0.0;0.5;0.531;0.0;0.531;0.0;0.0
theism;0.0;0.0;0.312;0.0;0.0;0.0;0.0;0.0
thelife;0.0;0.0;0.0;0.0;0.578;0.0;0.0;0.0
thelittlethings;0.0;0.0;0.0;0.0;0.424;0.0;0.0;0.0
theocratic;0.303;0.0;0.0;0.391;0.0;0.125;0.0;0.422
theological;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.461
theology;0.0;0.359;0.0;0.0;0.0;0.0;0.0;0.0
theorem;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.445
theory;0.0;0.359;0.0;0.0;0.0;0.0;0.0;0.328
therapeutic;0.0;0.0;0.0;0.0;0.515;0.0;0.0;0.633
therapist;0.0;0.0;0.0;0.312;0.0;0.0;0.0;0.0
thermocouple;0.0;0.297;0.0;0.0;0.0;0.0;0.0;0.0
thermometer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.305
thief;0.561;0.0;0.547;0.547;0.0;0.422;0.609;0.0
thirst;0.0;0.578;0.0;0.0;0.0;0.219;0.172;0.0
thirteenth;0.0;0.0;0.0;0.465;0.0;0.0;0.0;0.0
thorny;0.0;0.0;0.0;0.312;0.0;0.0;0.0;0.0
thought;0.0;0.414;0.0;0.0;0.0;0.0;0.0;0.0
thoughtful;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.617
thoughtless;0.307;0.0;0.336;0.0;0.0;0.0;0.0;0.0
thrash;0.734;0.0;0.539;0.562;0.0;0.344;0.0;0.0
threat;0.742;0.0;0.0;0.604;0.0;0.0;0.0;0.0
threaten;0.818;0.484;0.0;0.734;0.0;0.0;0.0;0.0
threatening;0.882;0.0;0.555;0.875;0.0;0.0;0.0;0.0
thresh;0.484;0.0;0.0;0.469;0.0;0.312;0.0;0.0
thrift;0.0;0.0;0.164;0.0;0.0;0.0;0.0;0.227
thrill;0.0;0.703;0.0;0.219;0.721;0.0;0.68;0.0
thrilled;0.0;0.0;0.0;0.0;0.851;0.0;0.0;0.0
thrilling;0.0;0.781;0.0;0.0;0.776;0.0;0.859;0.0
thriving;0.0;0.578;0.0;0.0;0.719;0.0;0.0;0.0
throb;0.0;0.0;0.0;0.388;0.0;0.273;0.0;0.0
throne;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.367
throttle;0.579;0.0;0.0;0.0;0.0;0.0;0.0;0.0
thug;0.606;0.0;0.594;0.672;0.0;0.0;0.0;0.0
thump;0.469;0.0;0.0;0.0;0.0;0.0;0.0;0.0
thumping;0.0;0.0;0.0;0.422;0.0;0.0;0.0;0.0
thundering;0.625;0.0;0.0;0.625;0.0;0.0;0.0;0.0
thunderstruck;0.0;0.0;0.0;0.0;0.0;0.0;0.844;0.0
thwart;0.0;0.0;0.0;0.0;0.0;0.0;0.547;0.0
thx;0.0;0.0;0.0;0.0;0.344;0.0;0.0;0.0
ticked;0.556;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tickle;0.0;0.438;0.0;0.0;0.47;0.0;0.516;0.297
tiff;0.412;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tighten;0.328;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tiket;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.297
time;0.0;0.516;0.0;0.0;0.0;0.0;0.0;0.0
timewasters;0.348;0.0;0.0;0.0;0.0;0.0;0.0;0.0
timid;0.0;0.0;0.0;0.359;0.0;0.281;0.0;0.0
timidity;0.0;0.359;0.0;0.297;0.0;0.0;0.0;0.0
timing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
ting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.242
tinsel;0.0;0.0;0.0;0.0;0.359;0.0;0.0;0.0
tirade;0.859;0.0;0.5;0.0;0.0;0.0;0.0;0.0
tiredofit;0.603;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tistheseason;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0
title;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.469
toad;0.0;0.0;0.367;0.0;0.0;0.0;0.0;0.0
toast;0.0;0.0;0.0;0.0;0.281;0.0;0.0;0.0
together;0.0;0.0;0.0;0.0;0.394;0.0;0.0;0.0
toilet;0.0;0.0;0.594;0.0;0.0;0.0;0.0;0.0
tolerance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.508
tolerate;0.106;0.0;0.0;0.0;0.0;0.141;0.0;0.0
tomb;0.0;0.0;0.0;0.0;0.0;0.562;0.0;0.0
tomorrow;0.0;0.648;0.0;0.0;0.0;0.0;0.0;0.0
toocold;0.0;0.0;0.0;0.0;0.0;0.297;0.0;0.0
tool;0.219;0.0;0.0;0.0;0.0;0.0;0.0;0.0
toomuchtodo;0.0;0.0;0.0;0.212;0.0;0.0;0.0;0.0
toothache;0.0;0.0;0.0;0.469;0.0;0.0;0.0;0.0
top;0.0;0.398;0.0;0.0;0.0;0.0;0.0;0.469
topple;0.0;0.0;0.0;0.0;0.0;0.0;0.664;0.0
torment;0.885;0.0;0.0;0.806;0.0;0.828;0.0;0.0
torn;0.0;0.0;0.0;0.0;0.0;0.71;0.0;0.0
tornado;0.0;0.0;0.0;0.734;0.0;0.0;0.0;0.0
torpedo;0.562;0.0;0.0;0.0;0.0;0.0;0.0;0.0
torrent;0.0;0.0;0.0;0.594;0.0;0.0;0.0;0.0
tortious;0.516;0.0;0.516;0.0;0.0;0.0;0.0;0.0
torture;0.833;0.477;0.828;0.984;0.0;0.766;0.0;0.0
touchy;0.379;0.0;0.0;0.0;0.0;0.14;0.0;0.0
tough;0.0;0.0;0.0;0.0;0.0;0.212;0.0;0.0
toughness;0.492;0.0;0.0;0.4;0.0;0.0;0.0;0.43
towering;0.0;0.367;0.0;0.5;0.0;0.0;0.0;0.0
toxic;0.0;0.0;0.773;0.0;0.0;0.0;0.0;0.0
toxin;0.0;0.0;0.0;0.575;0.0;0.0;0.0;0.0
track;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0
tract;0.0;0.0;0.0;0.188;0.0;0.0;0.0;0.0
trade;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.461
tradesmen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.445
trading;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.422
tragedies;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0
tragedy;0.0;0.0;0.0;0.859;0.0;0.906;0.0;0.0
tragic;0.0;0.0;0.0;0.0;0.0;0.961;0.0;0.0
trainer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.414
traitor;0.562;0.0;0.602;0.656;0.0;0.588;0.0;0.0
tramp;0.0;0.0;0.484;0.44;0.0;0.288;0.0;0.0
trance;0.0;0.0;0.0;0.0;0.246;0.0;0.0;0.0
tranquil;0.0;0.0;0.0;0.0;0.441;0.0;0.0;0.0
tranquility;0.0;0.0;0.0;0.0;0.679;0.0;0.0;0.594
trans;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32
transaction;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.414
transcendence;0.0;0.578;0.0;0.0;0.484;0.0;0.508;0.602
transcript;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.531
transitional;0.0;0.508;0.0;0.0;0.0;0.0;0.0;0.0
translation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.391
trash;0.0;0.0;0.656;0.0;0.0;0.234;0.0;0.0
trashy;0.0;0.0;0.648;0.0;0.0;0.0;0.0;0.0
trauma;0.0;0.0;0.0;0.828;0.0;0.0;0.0;0.0
traumatic;0.402;0.0;0.0;0.844;0.0;0.859;0.0;0.0
travel;0.0;0.0;0.0;0.0;0.409;0.0;0.0;0.422
travesty;0.0;0.0;0.531;0.562;0.0;0.688;0.0;0.0
treacherous;0.779;0.0;0.57;0.75;0.0;0.0;0.0;0.0
treachery;0.719;0.0;0.0;0.856;0.0;0.848;0.633;0.0
treadmill;0.0;0.234;0.0;0.0;0.0;0.0;0.0;0.0
treason;0.516;0.0;0.688;0.656;0.0;0.0;0.539;0.0
treasure;0.0;0.648;0.0;0.0;0.652;0.0;0.0;0.5
treasurer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.562
treasures;0.0;0.0;0.0;0.0;0.712;0.0;0.0;0.0
treat;0.175;0.516;0.078;0.094;0.529;0.076;0.312;0.422
tree;0.0;0.227;0.039;0.0;0.09;0.0;0.078;0.406
trees;0.0;0.0;0.0;0.0;0.197;0.0;0.0;0.0
trembling;0.0;0.0;0.0;0.672;0.0;0.0;0.0;0.0
tremor;0.406;0.484;0.0;0.594;0.0;0.359;0.0;0.0
trepidation;0.0;0.719;0.0;0.688;0.0;0.0;0.43;0.0
trespass;0.529;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tribe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.586
tribulation;0.0;0.0;0.0;0.594;0.328;0.453;0.0;0.0
tribunal;0.0;0.43;0.273;0.438;0.0;0.0;0.0;0.516
tribune;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.469
tributary;0.0;0.297;0.0;0.0;0.0;0.0;0.0;0.0
trick;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0
trickery;0.324;0.0;0.43;0.312;0.0;0.391;0.617;0.0
trip;0.0;0.0;0.0;0.0;0.0;0.0;0.281;0.0
tripping;0.25;0.0;0.0;0.0;0.0;0.429;0.0;0.0
triumph;0.0;0.664;0.0;0.0;0.742;0.0;0.0;0.0
triumphant;0.0;0.625;0.0;0.0;0.907;0.0;0.0;0.617
troll;0.279;0.0;0.0;0.422;0.0;0.0;0.0;0.0
trophy;0.0;0.562;0.0;0.0;0.484;0.0;0.234;0.406
tropical;0.0;0.0;0.0;0.0;0.455;0.0;0.0;0.0
troubles;0.0;0.0;0.0;0.0;0.062;0.0;0.0;0.0
troublesome;0.455;0.0;0.0;0.516;0.0;0.0;0.0;0.0
truce;0.0;0.0;0.0;0.0;0.281;0.0;0.0;0.617
truck;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.266
true;0.0;0.0;0.0;0.0;0.328;0.0;0.0;0.789
truelove;0.0;0.0;0.0;0.0;0.703;0.0;0.0;0.0
trump;0.0;0.0;0.0;0.0;0.0;0.0;0.492;0.0
trumpet;0.059;0.0;0.0;0.0;0.0;0.0;0.0;0.0
truss;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.422
trust;0.0;0.391;0.0;0.0;0.0;0.0;0.0;0.805
trusted;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.883
trustee;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.734
trusting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.836
trusts;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.758
trustworthy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.867
truth;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.844
truthful;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.836
truthfulness;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.906
tryout;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0
tryouts;0.0;0.0;0.0;0.21;0.0;0.0;0.0;0.0
tuesday;0.0;0.0;0.0;0.0;0.047;0.0;0.0;0.0
tumor;0.0;0.0;0.0;0.766;0.0;0.0;0.0;0.0
tumour;0.0;0.0;0.0;0.641;0.0;0.781;0.0;0.0
tumult;0.719;0.0;0.0;0.656;0.0;0.0;0.641;0.0
tumultuous;0.844;0.0;0.0;0.578;0.0;0.0;0.0;0.0
turbulence;0.483;0.0;0.0;0.562;0.045;0.0;0.0;0.0
turbulent;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.0
turmoil;0.618;0.0;0.0;0.733;0.0;0.578;0.0;0.0
turn;0.0;0.0;0.133;0.0;0.0;0.0;0.0;0.0
tussle;0.514;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tutelage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.469
twat;0.644;0.0;0.0;0.0;0.0;0.0;0.0;0.0
twats;0.609;0.0;0.0;0.0;0.0;0.0;0.0;0.0
twinkle;0.0;0.406;0.0;0.0;0.636;0.0;0.0;0.0
twitching;0.219;0.0;0.0;0.0;0.0;0.0;0.0;0.0
twitchy;0.287;0.0;0.0;0.0;0.0;0.0;0.0;0.0
twofaced;0.531;0.0;0.0;0.0;0.0;0.0;0.0;0.0
typhoon;0.0;0.0;0.0;0.656;0.0;0.0;0.0;0.0
tyrannical;0.828;0.0;0.562;0.734;0.0;0.0;0.0;0.0
tyranny;0.0;0.0;0.0;0.75;0.0;0.562;0.0;0.0
tyrant;0.812;0.0;0.711;0.788;0.0;0.625;0.0;0.0
ugliness;0.0;0.0;0.602;0.41;0.0;0.609;0.0;0.0
ugly;0.0;0.0;0.648;0.0;0.0;0.0;0.0;0.0
uhoh;0.0;0.0;0.0;0.328;0.0;0.0;0.0;0.0
ulcer;0.348;0.0;0.633;0.562;0.0;0.312;0.0;0.0
ultimate;0.0;0.57;0.0;0.0;0.0;0.109;0.0;0.0
ultimately;0.0;0.523;0.0;0.0;0.0;0.0;0.0;0.0
ultimatum;0.439;0.0;0.0;0.422;0.0;0.0;0.0;0.0
umpire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.492
unable;0.0;0.0;0.0;0.0;0.0;0.359;0.0;0.0
unacceptable;0.0;0.0;0.0;0.0;0.0;0.328;0.0;0.0
unaccountable;0.0;0.336;0.305;0.0;0.0;0.339;0.0;0.172
unacknowledged;0.0;0.0;0.0;0.0;0.0;0.328;0.0;0.0
unanticipated;0.0;0.0;0.0;0.0;0.0;0.0;0.719;0.0
unattainable;0.221;0.0;0.0;0.0;0.0;0.438;0.0;0.0
unattractive;0.0;0.0;0.555;0.0;0.0;0.373;0.0;0.0
unbearable;0.0;0.0;0.484;0.0;0.0;0.83;0.0;0.0
unbeaten;0.0;0.336;0.0;0.0;0.438;0.193;0.336;0.0
unbridled;0.531;0.5;0.0;0.271;0.0;0.0;0.547;0.0
unbroken;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.523
uncanny;0.0;0.0;0.0;0.266;0.0;0.0;0.586;0.0
uncaring;0.273;0.0;0.477;0.0;0.0;0.469;0.0;0.0
uncensured;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.539
uncertain;0.152;0.0;0.352;0.172;0.0;0.0;0.633;0.0
unclean;0.0;0.0;0.586;0.0;0.0;0.0;0.0;0.0
unconditional;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.602
unconditionally;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.648
unconscionable;0.0;0.0;0.492;0.0;0.0;0.0;0.0;0.0
unconstrained;0.0;0.0;0.0;0.0;0.424;0.0;0.0;0.0
uncontrollable;0.561;0.516;0.0;0.0;0.203;0.0;0.711;0.0
uncover;0.0;0.0;0.0;0.0;0.0;0.0;0.562;0.0
uncritical;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.469
undecided;0.0;0.383;0.0;0.098;0.0;0.0;0.0;0.0
underestimate;0.0;0.0;0.0;0.0;0.0;0.0;0.484;0.0
underpaid;0.152;0.0;0.0;0.0;0.0;0.438;0.0;0.0
understanding;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.688
undertaker;0.0;0.0;0.0;0.0;0.0;0.538;0.0;0.0
undertaking;0.0;0.492;0.0;0.0;0.0;0.0;0.0;0.0
underwrite;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.469
undesirable;0.231;0.0;0.43;0.328;0.0;0.578;0.0;0.0
undesired;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0
undisclosed;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
undiscovered;0.0;0.0;0.0;0.0;0.0;0.0;0.523;0.0
undone;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.211
undoubted;0.0;0.391;0.164;0.0;0.0;0.0;0.0;0.0
undying;0.0;0.359;0.0;0.0;0.25;0.25;0.0;0.5
uneasiness;0.0;0.555;0.0;0.0;0.0;0.469;0.0;0.0
uneasy;0.0;0.0;0.273;0.312;0.0;0.0;0.0;0.0
uneducated;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
unemployed;0.0;0.0;0.0;0.391;0.0;0.359;0.0;0.0
unequal;0.167;0.0;0.32;0.219;0.0;0.422;0.0;0.0
unequivocal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57
unexpected;0.0;0.453;0.0;0.312;0.203;0.0;0.711;0.0
unexpectedly;0.0;0.0;0.0;0.0;0.0;0.0;0.836;0.0
unexplained;0.0;0.484;0.0;0.0;0.0;0.25;0.0;0.0
unfailing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.586
unfair;0.571;0.0;0.281;0.0;0.0;0.5;0.0;0.0
unfairness;0.279;0.0;0.0;0.0;0.0;0.745;0.0;0.0
unfaithful;0.0;0.0;0.578;0.0;0.0;0.0;0.0;0.0
